geneIDs	feature	id	fc	pval	qval	t_name	gene_name
MSTRG.12132	transcript	136296	0.679692946815626	0.105769169349003	0.623655078432467	MSTRG.12132.1	MSTRG.12132
MSTRG.12133	transcript	136299	1.59921075849614	0.270653397648347	0.791890201887349	CHS.21608.3	MAP2K3
MSTRG.12133	transcript	136301	1.21666796213531	0.599241971144177	0.941547634053059	CHS.21608.5	MAP2K3
MSTRG.12133	transcript	136304	1.45516026658569	0.301844123221563	0.811113009897289	CHS.21608.8	MAP2K3
MSTRG.12133	transcript	136307	2.20830759341712	0.0406627407062505	0.468226192711853	CHS.21608.11	MAP2K3
MSTRG.12133	transcript	136309	1.66720311313361	0.0407029297947996	0.468389387382982	CHS.21608.15	MAP2K3
MSTRG.12133	transcript	136310	1.33500755488618	0.0349125796089849	0.445590313244909	CHS.21608.16	MAP2K3
MSTRG.12133	transcript	136312	1.24829486253809	0.0681729515691276	0.551618756662827	CHS.21608.18	MAP2K3
MSTRG.12133	transcript	136315	1.33754133556174	0.326992668956413	0.827757665292011	CHS.21608.21	MAP2K3
MSTRG.12133	transcript	136316	1.52900878171248	0.100483374125872	0.613668585554481	CHS.21608.22	MAP2K3
MSTRG.12135	transcript	136342	0.732643100735245	0.254239843387576	0.78180984643169	CHS.128829	RPL21P120
MSTRG.12137	transcript	136372	1.57545748851451	0.0536425913831081	0.513249126272476	CHS.21621.1	LOC100996792
MSTRG.12138	transcript	136373	1.24511249609243	0.802033849284948	0.979922064301994	CHS.128830	UBBP4
MSTRG.12138	transcript	136374	0.859915215487421	0.90575932802703	0.989267450437849	MSTRG.12138.2	UBBP4
MSTRG.12138	transcript	136375	2.98272327135851	0.279157534693402	0.795716461538329	MSTRG.12138.4	UBBP4
MSTRG.12138	transcript	136376	0.478974303214571	0.42106960310816	0.880641092195987	MSTRG.12138.3	UBBP4
MSTRG.12139	transcript	136395	0.825307666684745	0.428996952037796	0.885470252650124	MSTRG.12139.1	MSTRG.12139
MSTRG.12141	transcript	136397	1.75713756565354	0.312534986328695	0.818075549050401	CHS.21633.1	MTRNR2L1
MSTRG.12142	transcript	136406	1.0170377425459	0.972653164315557	0.995121966457643	CHS.21638.1	LOC105371703
MSTRG.12146	transcript	136438	1.45844651401552	0.284387336629217	0.800283997477185	CHS.21644.28	WSB1
MSTRG.12152	transcript	136509	1.81729398184021	0.062867546703246	0.537120506454334	CHS.21659.22	LGALS9
MSTRG.12154	transcript	136531	0.955714855412067	0.920780294304515	0.990515900720851	CHS.21661.13	LYRM9
MSTRG.12154	transcript	136536	0.802203113628514	0.553969648968369	0.925248330403901	CHS.21661.19	LYRM9
MSTRG.12156	transcript	136548	0.999063864492961	0.997805260798322	0.999609760880451	CHS.21666.7	NLK
MSTRG.12162	transcript	136568	1.23739013173823	0.568228563865516	0.930643888974557	CHS.21678.1	TMEM97
MSTRG.12162	transcript	136569	0.682801152714013	0.486657210706403	0.907637289226267	CHS.21678.2	TMEM97
MSTRG.12162	transcript	136571	1.47626972767448	0.401528122785495	0.86972736593148	CHS.21678.4	TMEM97
MSTRG.12162	transcript	136572	0.879514865566073	0.734452945943837	0.9701496642991	MSTRG.12162.4	TMEM97
MSTRG.12163	transcript	136576	0.765687741256797	0.217080694658709	0.749297965522986	CHS.21679.2	IFT20
MSTRG.12163	transcript	136579	0.726937982826602	0.218118691536302	0.750451004241009	CHS.21679.5	IFT20
MSTRG.12163	transcript	136580	1.06026832771157	0.838453172011023	0.98616298387529	CHS.21679.6	IFT20
MSTRG.12164	transcript	136598	0.657914864146206	0.407820425820539	0.872411051810382	CHS.21680.1	TNFAIP1
MSTRG.12164	transcript	136600	1.16160341366997	0.633747366727332	0.951730514907074	CHS.21680.2	TNFAIP1
MSTRG.12164	transcript	136602	0.948896883867508	0.848763166826034	0.987129402215005	MSTRG.12164.5	TNFAIP1
MSTRG.12164	transcript	136607	1.14275419119173	0.663148440519814	0.954989007043131	CHS.21680.7	TNFAIP1
MSTRG.12164	transcript	136609	1.5512341168499	0.200046869588478	0.733422120473732	CHS.21680.9	TNFAIP1
MSTRG.12164	transcript	136611	0.848107950001369	0.66893407501095	0.954989007043131	MSTRG.12164.13	TNFAIP1
MSTRG.12165	transcript	136612	1.08766855481405	0.796400226166406	0.978897055375365	CHS.21681.1	POLDIP2
MSTRG.12165	transcript	136614	0.97141894395155	0.898240405939693	0.989267450437849	CHS.21681.3	POLDIP2
MSTRG.12165	transcript	136615	1.58974859064614	0.168463845182266	0.700690501730142	CHS.21681.4	POLDIP2
MSTRG.12165	transcript	136616	0.813562043865052	0.665405313675509	0.954989007043131	CHS.21681.5	POLDIP2
MSTRG.12165	transcript	136617	1.1691792889396	0.854081177171695	0.988294820726066	CHS.21681.6	POLDIP2
MSTRG.12165	transcript	136618	0.965318607250943	0.928710727039714	0.991757730248502	CHS.21681.7	POLDIP2
MSTRG.12166	transcript	136621	0.948620138028961	0.878538195279864	0.989267450437849	CHS.21682.2	TMEM199
MSTRG.12166	transcript	136623	0.752183407711278	0.392134581326528	0.864272991852794	MSTRG.12166.3	TMEM199
MSTRG.12166	transcript	136626	0.59147367473122	0.174771448052625	0.709549614390674	MSTRG.12166.6	TMEM199
MSTRG.12166	transcript	136627	0.890863367419004	0.661722728584693	0.954989007043131	MSTRG.12166.7	TMEM199
MSTRG.12166	transcript	136628	0.806800722768393	0.561209426834572	0.927461039114543	CHS.21682.5	TMEM199
MSTRG.12167	transcript	136633	0.785346750008719	0.655301539446875	0.954989007043131	CHS.21683.2	VTN
MSTRG.12167	transcript	136634	0.880998548954531	0.742990717280198	0.971713067908171	MSTRG.12167.2	VTN
MSTRG.12167	transcript	136635	0.74320747055287	0.424497693033602	0.882907141466087	CHS.21683.3	VTN
MSTRG.12167	transcript	136636	0.890264000937342	0.786335625249945	0.978743357977269	CHS.21683.4	VTN
MSTRG.12167	transcript	136637	0.625397274787674	0.282930558547013	0.798981957965657	CHS.21683.5	VTN
MSTRG.12167	transcript	136638	0.680444769220732	0.650956768035483	0.954989007043131	CHS.21683.6	VTN
MSTRG.12167	transcript	136639	0.916236517551072	0.846745704718078	0.986591779609557	MSTRG.12167.7	VTN
MSTRG.12167	transcript	136640	1.51063068191895	0.701457178224345	0.963145925331491	MSTRG.12167.6	VTN
MSTRG.12169	transcript	136654	0.613928571583378	0.19063474771523	0.72433325674577	CHS.21686.2	SLC46A1
MSTRG.12169	transcript	136655	0.894370067660978	0.79019652520702	0.978897055375365	CHS.21686.3	SLC46A1
MSTRG.12169	transcript	136658	0.75862258537641	0.431895008044515	0.8862534287961	CHS.21686.6	SLC46A1
MSTRG.12169	transcript	136659	1.19723449622325	0.619791269901704	0.946938908539751	CHS.21686.7	SLC46A1
MSTRG.12170	transcript	136665	0.851996246887463	0.668934075010949	0.954989007043131	MSTRG.12170.1	MSTRG.12170
MSTRG.12171	transcript	136668	0.614276454675147	0.113305664117914	0.63724019529645	CHS.128841	RPS7P1
MSTRG.12173	transcript	136713	0.889838223779277	0.67719672861187	0.956378357668953	CHS.21691.10	UNC119
MSTRG.12173	transcript	136717	1.12017257645528	0.693416040437931	0.961277130858491	CHS.21691.14	UNC119
MSTRG.12174	transcript	136724	1.07268126892695	0.85508399443458	0.988367714082499	CHS.21692.6	PIGS
MSTRG.12174	transcript	136725	2.12622391930584	0.126240297125657	0.655921266753755	CHS.21692.7	PIGS
MSTRG.12174	transcript	136730	0.793849634691146	0.620185614705507	0.946992215287782	CHS.21692.12	PIGS
MSTRG.12175	transcript	136737	1.17993612758511	0.745902320566037	0.971779804281759	CHS.21693.3	ALDOC
MSTRG.12175	transcript	136739	1.29709275246514	0.53866763801634	0.921572638247181	CHS.21693.5	ALDOC
MSTRG.12175	transcript	136741	1.24034013142393	0.453827358102958	0.893571430160691	CHS.21693.7	ALDOC
MSTRG.12175	transcript	136742	0.45298644773348	0.0136650080534533	0.346965296594444	CHS.21693.8	ALDOC
MSTRG.12175	transcript	136745	4.09142239931779	0.0149209376087032	0.358429447195412	CHS.21693.11	ALDOC
MSTRG.12175	transcript	136747	0.752110683882759	0.668934075010949	0.954989007043131	CHS.21693.13	ALDOC
MSTRG.12176	transcript	136752	0.407335502092655	0.00857752434192993	0.321974930660124	CHS.21695.4	SPAG5
MSTRG.12176	transcript	136755	0.916623163470804	0.81730498994007	0.982880777089353	CHS.21695.7	SPAG5
MSTRG.12176	transcript	136757	0.741078989438454	0.560132894147878	0.926968041413773	CHS.21695.9	SPAG5
MSTRG.12176	transcript	136758	0.468877216465082	0.041691028115448	0.471768965855731	CHS.21695.12	SPAG5
MSTRG.12179	transcript	136781	0.861717800681169	0.792468097938409	0.978897055375365	CHS.21699.1	KIAA0100
MSTRG.12179	transcript	136783	1.15029718525498	0.636472503298465	0.951885048756766	CHS.21699.3	KIAA0100
MSTRG.12179	transcript	136784	0.391489598242939	0.0297419200575835	0.425936311590651	CHS.21699.4	KIAA0100
MSTRG.12180	transcript	136799	0.924038933671582	0.819134105538469	0.983709493317002	CHS.21701.8	SDF2
MSTRG.12180	transcript	136800	0.121004097036941	0.000308464747329928	0.112503076560939	CHS.21701.9	SDF2
MSTRG.12180	transcript	136801	1.39227468271482	0.32463916823016	0.825768449952318	MSTRG.12180.8	SDF2
MSTRG.12180	transcript	136804	0.402535455862919	0.00825990454228154	0.321283659664612	MSTRG.12180.11	SDF2
MSTRG.12181	transcript	136818	2.20482757155015	0.0618219223438674	0.535561492902022	MSTRG.12181.11	SUPT6H
MSTRG.12181	transcript	136822	0.938774283770302	0.899454078394447	0.989267450437849	CHS.21702.17	SUPT6H
MSTRG.12181	transcript	136826	0.859309272304677	0.423992175321947	0.882483564231502	CHS.21702.22	SUPT6H
MSTRG.12181	transcript	136833	0.642695207864631	0.00957438557127555	0.321974930660124	CHS.21702.29	SUPT6H
MSTRG.12184	transcript	136884	0.868731147325457	0.514511650758507	0.917114430748962	CHS.21707.1	RPL23A
MSTRG.12184	transcript	136885	0.557912343498326	0.0722950608771553	0.554777985730428	CHS.21707.2	RPL23A
MSTRG.12184	transcript	136886	0.909115942815354	0.711876944999207	0.966465996360379	CHS.21707.3	RPL23A
MSTRG.12184	transcript	136888	1.04951555220599	0.869774063463102	0.989267450437849	CHS.21707.11	RPL23A
MSTRG.12184	transcript	136889	0.649853486323579	0.173392047145198	0.708074100507249	CHS.21707.4	RPL23A
MSTRG.12184	transcript	136890	0.470108205694019	0.0500933983929797	0.5003364759878	CHS.21707.5	RPL23A
MSTRG.12184	transcript	136891	0.74741796261345	0.362562463779395	0.8480989172549	CHS.21707.6	RPL23A
MSTRG.12184	transcript	136896	1.19498400831546	0.611673701640788	0.945211242861422	CHS.21707.13	RPL23A
MSTRG.12184	transcript	136897	0.764078787018011	0.429112769948137	0.885470252650124	CHS.21707.14	RPL23A
MSTRG.12184	transcript	136900	1.02294300607924	0.943722985059286	0.992987580784508	CHS.21707.17	RPL23A
MSTRG.12187	transcript	136921	1.2882849559827	0.419502359529982	0.879146012792394	CHS.21710.2	TRAF4
MSTRG.12187	transcript	136927	1.60133497869199	0.105790310043733	0.623655078432467	CHS.21710.8	TRAF4
MSTRG.12187	transcript	136930	1.03691568559145	0.941106385123167	0.992876252658941	CHS.21710.11	TRAF4
MSTRG.12187	transcript	136931	0.93004844499803	0.867608004214033	0.989267450437849	CHS.21710.12	TRAF4
MSTRG.12187	transcript	136932	1.08745195932002	0.883755400020794	0.989267450437849	CHS.21710.13	TRAF4
MSTRG.12187	transcript	136933	0.703666368635337	0.705594722066757	0.964507293695629	CHS.21710.14	TRAF4
MSTRG.12190	transcript	136972	0.973386690947888	0.945878675863729	0.993351980316824	CHS.21712.2	ERAL1
MSTRG.12190	transcript	136977	0.722834309772777	0.308263534092979	0.815540123608451	MSTRG.12190.7	ERAL1
MSTRG.12190	transcript	136978	1.24493643928026	0.674394146363189	0.955736880506177	CHS.21712.8	ERAL1
MSTRG.12190	transcript	136980	0.86378403752668	0.657890546461829	0.954989007043131	CHS.21712.11	ERAL1
MSTRG.12193	transcript	136992	2.55886179426311	0.271438547129491	0.792446491612903	CHS.21714.6	FLOT2
MSTRG.12193	transcript	136996	0.253126135515188	0.183068317924731	0.715365464004426	MSTRG.12193.10	FLOT2
MSTRG.12193	transcript	136997	0.466209965171053	0.215296448039014	0.747486183062462	CHS.21714.10	FLOT2
MSTRG.12195	transcript	136999	0.718897213542688	0.433903593382471	0.88637100607913	CHS.21716.1	DHRS13
MSTRG.12195	transcript	137000	1.15828563829059	0.668245973917825	0.954989007043131	CHS.21716.2	DHRS13
MSTRG.12195	transcript	137002	0.37971919803016	0.107197059061423	0.625550990733065	CHS.21716.5	DHRS13
MSTRG.12195	transcript	137003	0.614647605815782	0.434677842054933	0.886666953255833	CHS.21716.6	DHRS13
MSTRG.12196	transcript	137024	2.61239896996676	0.00883232055226424	0.321974930660124	CHS.21717.17	PHF12
MSTRG.12199	transcript	137059	1.56326675252291	0.190221333496828	0.724052337775238	CHS.21722.3	PIPOX
MSTRG.12199	transcript	137061	1.68786957575816	0.0634266191645345	0.538505606285639	CHS.21722.5	PIPOX
MSTRG.12199	transcript	137062	0.837679390927952	0.669925035308326	0.955050277927135	CHS.21722.6	PIPOX
MSTRG.12199	transcript	137066	2.34744666443686	0.0215410490757159	0.389763092497136	CHS.21722.10	PIPOX
MSTRG.12200	transcript	137078	0.270112235672274	0.0613246821920264	0.534341618377154	CHS.21724.1	TIAF1
MSTRG.12200	transcript	137080	3.97554425061894	0.0105617181380057	0.321974930660124	CHS.21725.17	MYO18A
MSTRG.12200	transcript	137090	1.85984852026965	0.103211383532802	0.619442104620862	CHS.21725.25	MYO18A
MSTRG.12200	transcript	137093	0.721726798502775	0.385211154351874	0.862937451730248	CHS.21725.27	MYO18A
MSTRG.12202	transcript	137099	1.04254874172171	0.735376272021206	0.970390839668322	CHS.128848	TWF1P1
MSTRG.12204	transcript	137103	2.13649524613037	0.144545005417739	0.679341163680024	CHS.21729.2	NUFIP2
MSTRG.12204	transcript	137105	0.824660170763212	0.686822192873798	0.959117461460518	CHS.21729.4	NUFIP2
MSTRG.12204	transcript	137107	1.30173137204239	0.551822303925376	0.925248330403901	CHS.21729.6	NUFIP2
MSTRG.12204	transcript	137109	1.04691298667606	0.905324327587703	0.989267450437849	CHS.21729.8	NUFIP2
MSTRG.12208	transcript	137132	1.8027219504947	0.199464096533652	0.733092142889374	CHS.21734.2	ABHD15
MSTRG.12209	transcript	137136	0.683778267485628	0.271467649181169	0.792446491612903	CHS.21735.11	TP53I13
MSTRG.12209	transcript	137138	0.918847067230562	0.834176308849825	0.985706971104647	CHS.21735.15	TP53I13
MSTRG.12209	transcript	137145	1.60156593934683	0.167073572103038	0.699432750378675	CHS.21735.23	TP53I13
MSTRG.12210	transcript	137162	0.929913528828599	0.882776165392897	0.989267450437849	CHS.21736.18	GIT1
MSTRG.12211	transcript	137247	0.931906367804331	0.792714526977422	0.978897055375365	CHS.21740.37	SSH2
MSTRG.12218	transcript	137290	0.842699016010475	0.576620449592786	0.934274064189689	CHS.21743.22	NSRP1
MSTRG.12220	transcript	137306	0.936845270380449	0.901142529763736	0.989267450437849	CHS.21747.4	BLMH
MSTRG.12220	transcript	137312	1.29057280652736	0.641870504083595	0.953575263278756	CHS.21747.12	BLMH
MSTRG.12222	transcript	137342	1.16563635047313	0.807007377982341	0.981330468384013	CHS.21754.14	CPD
MSTRG.12233	transcript	137421	0.698894280949239	0.24079518692729	0.76970529673388	CHS.21769.5	TEFM
MSTRG.12237	transcript	137452	0.424824089855108	0.0348924136719484	0.445521680526896	MSTRG.12237.15	MSTRG.12237
MSTRG.12240	transcript	137458	0.882167968897726	0.829023038361887	0.98497188154957	CHS.21778.11	LOC107984974
MSTRG.12240	transcript	137461	2.05200410630335	0.218068058153273	0.750451004241009	CHS.21778.5	LOC107984974
MSTRG.12240	transcript	137463	1.96843596680423	0.254807220975066	0.78180984643169	CHS.21778.8	LOC107984974
MSTRG.12240	transcript	137466	1.10038744485245	0.840053629490881	0.986193779599187	MSTRG.12240.12	LOC107984974
MSTRG.12240	transcript	137467	1.26805879941616	0.644077856316598	0.953959852935841	MSTRG.12240.13	LOC107984974
MSTRG.12240	transcript	137470	1.26428877805649	0.583048686439486	0.935665027619899	CHS.21778.15	LOC107984974
MSTRG.12240	transcript	137471	0.856796361127441	0.799509699759188	0.979429142361407	MSTRG.12240.16	LOC107984974
MSTRG.12240	transcript	137472	1.41550808277042	0.535083816046598	0.921572638247181	MSTRG.12240.17	LOC107984974
MSTRG.12240	transcript	137473	2.01853547090054	0.291379836724886	0.804991640966963	MSTRG.12240.18	LOC107984974
MSTRG.12240	transcript	137474	1.29025182599884	0.45058936475722	0.892037126501721	MSTRG.12240.19	LOC107984974
MSTRG.12245	transcript	137509	3.21494540141864	0.00230860831270974	0.215911842898025	CHS.21783.7	EVI2B
MSTRG.12243	transcript	137519	2.71914672708316	0.00329013500527831	0.235055339553682	CHS.21781.31	NF1
MSTRG.12247	transcript	137522	2.52807378109199	0.00440301910137797	0.263792859872407	MSTRG.12247.1	MSTRG.12247
MSTRG.12243	transcript	137524	1.72862106264502	0.141376339056464	0.676450308824843	CHS.21781.35	NF1
MSTRG.12248	transcript	137539	0.618776309131767	0.281113475933619	0.797137575046607	CHS.21786.9	RAB11FIP4
MSTRG.12248	transcript	137541	0.905538392154144	0.765659721432725	0.97565746821643	CHS.21786.11	RAB11FIP4
MSTRG.12248	transcript	137543	0.677325023281933	0.365269964500731	0.850069722315417	CHS.21786.14	RAB11FIP4
MSTRG.12252	transcript	137562	0.790960166082382	0.575180574162989	0.933879745765373	CHS.21797.5	COPRS
MSTRG.12252	transcript	137566	0.966729838180126	0.955707333732787	0.994672452833236	CHS.21797.10	COPRS
MSTRG.12252	transcript	137569	1.52718135041807	0.26438443773095	0.787943478509037	CHS.21797.13	COPRS
MSTRG.12252	transcript	137570	0.248609975340447	0.0376625962405702	0.458453380984923	CHS.21797.14	COPRS
MSTRG.12254	transcript	137575	1.01489712822562	0.976604112599088	0.995768938164903	CHS.21798.3	UTP6
MSTRG.12254	transcript	137581	0.62599282277679	0.295796516734478	0.807425159615146	CHS.21798.9	UTP6
MSTRG.12254	transcript	137582	0.664315790587427	0.29484909048158	0.807102873724362	MSTRG.12254.9	UTP6
MSTRG.12254	transcript	137583	0.944665351288477	0.852869097012795	0.988157389851517	CHS.21798.10	UTP6
MSTRG.12254	transcript	137584	0.641915119076328	0.115820842761549	0.641369658343352	CHS.21798.11	UTP6
MSTRG.12258	transcript	137668	0.58899285549278	0.120791354540127	0.647318693693457	CHS.21809.34	RHOT1
MSTRG.12263	transcript	137712	1.82397626159099	0.205548549704611	0.739369941803901	MSTRG.12263.1	ZNF207
MSTRG.12263	transcript	137715	1.05442793752605	0.857885506973911	0.988606606208312	CHS.21816.3	ZNF207
MSTRG.12263	transcript	137723	0.803753245047796	0.525987607952067	0.92058395220545	CHS.21816.11	ZNF207
MSTRG.12264	transcript	137747	1.01297274175518	0.953479196173169	0.994647531580472	CHS.21820.2	PSMD11
MSTRG.12264	transcript	137748	0.871967396093908	0.699782048157256	0.963069781910087	CHS.21820.3	PSMD11
MSTRG.12264	transcript	137755	0.765049669014858	0.609268035880792	0.944891251624098	CHS.21820.13	PSMD11
MSTRG.12264	transcript	137756	1.21471780985358	0.272893609584945	0.793547303123317	CHS.21820.14	PSMD11
MSTRG.12265	transcript	137773	1.07558797012575	0.914361913161775	0.98928573939952	CHS.21822.2	MYO1D
MSTRG.12265	transcript	137774	0.501030886956884	0.0170367421069515	0.372206954705105	CHS.21822.3	MYO1D
MSTRG.12265	transcript	137778	2.19555248960027	0.298947787289489	0.809024956540644	CHS.21822.7	MYO1D
MSTRG.12265	transcript	137781	1.00281097774962	0.994616417882396	0.998907487806054	CHS.21822.10	MYO1D
MSTRG.12271	transcript	137806	0.378887815794219	0.0141498952950218	0.351021318106921	CHS.21829.1	TMEM98
MSTRG.12271	transcript	137809	0.897532241563548	0.701526285550989	0.963145925331491	CHS.21829.4	TMEM98
MSTRG.12271	transcript	137810	1.62440807265147	0.194487240939148	0.72765717742443	CHS.21829.5	TMEM98
MSTRG.12271	transcript	137813	0.81344270326466	0.519588420423169	0.919198009041986	CHS.21829.8	TMEM98
MSTRG.12271	transcript	137814	1.08975647282459	0.802895577428882	0.979938249855023	CHS.21829.9	TMEM98
MSTRG.12290	transcript	137869	0.907801741971267	0.753242175096531	0.972632893795057	CHS.21865.1	CCL2
MSTRG.12290	transcript	137871	3.17069252461942	0.0175952579330915	0.372239983781918	CHS.21865.3	CCL2
MSTRG.12290	transcript	137873	2.59332437728566	0.0157470240798688	0.365565655498081	CHS.21865.5	CCL2
MSTRG.12290	transcript	137875	0.546978281770391	0.104936219424942	0.622067575376012	CHS.21865.7	CCL2
MSTRG.12295	transcript	137914	0.729040061997577	0.525033022242358	0.920527050293646	CHS.21889.1	ZNF830
MSTRG.12295	transcript	137916	1.41159545567837	0.326590156735375	0.827282610899843	CHS.21889.3	ZNF830
MSTRG.12295	transcript	137917	0.626594577128823	0.240947522680872	0.76970529673388	CHS.21889.4	ZNF830
MSTRG.12296	transcript	137930	0.502670497129573	0.00993956670241802	0.321974930660124	CHS.21890.13	LIG3
MSTRG.12297	transcript	137939	2.14197073535504	0.202922251369946	0.736969754170041	CHS.21891.11	RFFL
MSTRG.12297	transcript	137941	1.37612230548701	0.409239587783269	0.873680175341645	CHS.21891.13	RFFL
MSTRG.12297	transcript	137943	1.20289440852237	0.832861961684197	0.985463680791759	CHS.21891.16	RFFL
MSTRG.12297	transcript	137944	1.52970989501571	0.32738840519859	0.827770298842642	CHS.21891.17	RFFL
MSTRG.12297	transcript	137947	1.35012839766158	0.533990214834937	0.921572638247181	CHS.21892.2	RAD51L3-RFFL
MSTRG.12299	transcript	137972	0.788905144603864	0.471173325143453	0.902147771867662	CHS.21895.5	NLE1
MSTRG.12301	transcript	137987	0.786174799983097	0.382884886994951	0.861855617430456	MSTRG.12301.1	MSTRG.12301
MSTRG.12309	transcript	138085	0.593427534915264	0.141907742431444	0.676780706257157	CHS.128869	RPL39P32
MSTRG.12310	transcript	138087	0.739820531783802	0.148410148066474	0.682349725582177	CHS.21916.2	LOC105371743
MSTRG.12311	transcript	138089	1.11319283918275	0.551939786489217	0.925248330403901	CHS.21917.2	PEX12
MSTRG.12312	transcript	138102	1.33793119238851	0.4944619648621	0.910446129598125	CHS.21918.15	AP2B1
MSTRG.12312	transcript	138119	1.06161608077512	0.846062167412243	0.986565642087264	CHS.21918.34	AP2B1
MSTRG.12312	transcript	138120	0.938546639478555	0.827140519375243	0.984823774339926	CHS.21918.35	AP2B1
MSTRG.12312	transcript	138121	2.13140907262689	0.171172068986887	0.70539565495205	CHS.21918.37	AP2B1
MSTRG.12314	transcript	138124	0.985837376954519	0.971892386096538	0.994929508843048	CHS.21919.4	RASL10B
MSTRG.12315	transcript	138165	1.17884484089548	0.390472985787495	0.864272991852794	MSTRG.12315.2	MSTRG.12315
MSTRG.12315	transcript	138175	0.573835911766122	0.180642443258248	0.712927615321463	MSTRG.12315.12	MSTRG.12315
MSTRG.12315	transcript	138181	1.59491652427486	0.0647084674122336	0.543240332504615	MSTRG.12315.18	MSTRG.12315
MSTRG.12315	transcript	138184	0.963384599316265	0.904737701625436	0.989267450437849	MSTRG.12315.21	MSTRG.12315
MSTRG.12318	transcript	138205	4.3040430971078	0.00391969076310339	0.251092711468873	CHS.21930.2	CCL5
MSTRG.12318	transcript	138206	2.03163659532424	0.0474674404359038	0.493691544706987	CHS.21930.3	CCL5
MSTRG.12327	transcript	138235	2.39422786867756	0.108505606121204	0.627323340825559	CHS.21938.2	CCL16
MSTRG.12327	transcript	138237	0.729179199044088	0.721794356856142	0.968181774319132	CHS.21938.4	CCL16
MSTRG.12327	transcript	138243	1.80535256744965	0.113367082891699	0.63724019529645	CHS.21940.1	CCL15-CCL14
MSTRG.12327	transcript	138246	0.348129060171198	0.0255137875200713	0.408105961669826	CHS.21940.4	CCL15-CCL14
MSTRG.12327	transcript	138247	0.942946218637914	0.887076013599898	0.989267450437849	CHS.21940.5	CCL15-CCL14
MSTRG.12327	transcript	138249	1.35341983173823	0.423472768569861	0.882104839592819	CHS.21940.7	CCL15-CCL14
MSTRG.12327	transcript	138252	0.325237355743725	0.00964647342800296	0.321974930660124	CHS.21940.9	CCL15-CCL14
MSTRG.12327	transcript	138253	2.09166144176494	0.329336304157578	0.828817816192754	CHS.21940.10	CCL15-CCL14
MSTRG.12327	transcript	138254	2.39728101896333	0.0166796369555067	0.372206954705105	CHS.21941.6	CCL14
MSTRG.12327	transcript	138255	1.69148139465073	0.453677869827099	0.893484606402907	MSTRG.12327.20	MSTRG.12327
MSTRG.12327	transcript	138256	0.853142759370842	0.660630551052354	0.954989007043131	CHS.21940.11	CCL15
MSTRG.12327	transcript	138258	0.551527231654519	0.212087691320146	0.744422372815444	CHS.21939.1	CCL15
MSTRG.12333	transcript	138274	1.46244515537957	0.285451915085745	0.80125125848961	CHS.21949.1	CCL3
MSTRG.12335	transcript	138281	1.86389380421145	0.14275393836773	0.678024884618617	CHS.21952.2	CCL4
MSTRG.12346	transcript	138395	0.859151938924484	0.5318919297389	0.921572638247181	CHS.128875	RPS2P50
MSTRG.12345	transcript	138398	1.13150887834042	0.553697985535158	0.925248330403901	CHS.21972.15	GGNBP2
MSTRG.12345	transcript	138400	1.09908880389919	0.857611376830393	0.988606606208312	MSTRG.12345.15	GGNBP2
MSTRG.12349	transcript	138432	0.672221397252377	0.380597011827664	0.860223335997068	CHS.21982.1	AATF
MSTRG.12349	transcript	138433	0.831621194250114	0.77006208254284	0.976343826604474	MSTRG.12349.2	AATF
MSTRG.12349	transcript	138434	1.3430724052511	0.502216434640488	0.912352039659014	CHS.21982.2	AATF
MSTRG.12349	transcript	138435	0.818337986971832	0.477747648907739	0.904763035513647	CHS.21982.3	AATF
MSTRG.12352	transcript	138453	0.86375088906322	0.715209864716412	0.96744659705391	CHS.21984.14	ACACA
MSTRG.12354	transcript	138459	0.937190783211552	0.663537993467074	0.954989007043131	CHS.128877	HMGB1P24
MSTRG.12359	transcript	138506	1.65656894917214	0.267453613209648	0.789294520480903	CHS.21988.4	DUSP14
MSTRG.12372	transcript	138644	1.1903272025357	0.429242822910914	0.885614618642749	CHS.22013.9	MRPL45
MSTRG.12372	transcript	138647	0.912060336584779	0.729258401503816	0.968749857332943	CHS.22013.13	MRPL45
MSTRG.12377	transcript	138722	0.589486803232447	0.117160061521427	0.642592400696501	CHS.22030.1	CISD3
MSTRG.12377	transcript	138723	0.739837723440125	0.177828785689581	0.711737059989781	CHS.22030.2	CISD3
MSTRG.12380	transcript	138737	0.632472771778771	0.0628253499316627	0.537120506454334	CHS.22033.1	PSMB3
MSTRG.12380	transcript	138741	1.0326590077648	0.889518563681056	0.989267450437849	CHS.22033.5	PSMB3
MSTRG.12381	transcript	138749	1.3253628615894	0.427394173491473	0.88428328477317	CHS.22034.8	PIP4K2B
MSTRG.12382	transcript	138769	0.352746034789999	0.0584284396657739	0.526154296724207	CHS.22037.1	RPL23
MSTRG.12382	transcript	138770	0.579408380185338	0.235258483343678	0.765650383418405	CHS.22037.2	RPL23
MSTRG.12382	transcript	138771	0.514347906253599	0.131167046910814	0.664634115192282	CHS.22037.3	RPL23
MSTRG.12382	transcript	138772	0.92391873472252	0.856485324069593	0.988367714082499	CHS.22037.4	RPL23
MSTRG.12382	transcript	138773	0.351981165450138	0.0638498850743007	0.540041317954834	CHS.22037.5	RPL23
MSTRG.12382	transcript	138774	1.02513059712811	0.95879661382547	0.994821216057931	CHS.22037.6	RPL23
MSTRG.12382	transcript	138775	0.731382624739503	0.502059027481172	0.912352039659014	CHS.22037.7	RPL23
